DATA,PROX_UTEIS,MES,DIA_SEMANA,PD_1360,PD_46851,PD_58191,PD_38718,PD_46846,PD_16731,PD_26529,PD_21653,PD_1359,PD_53172,PD_45276,PD_10183,PD_26175,PD_23776,PD_50589,PD_29585,PD_12318,PD_55618,PD_26603,PD_54032,PD_21638,PD_46844,PD_11895,PD_50595,PD_3518,PD_10086,PD_35859,PD_50588,PD_47445,PD_43001,PD_30283,PD_28360,PD_57537,PD_21417,PD_47891,PD_50590,PD_1354,PD_14149,PD_21568,PD_16763,PD_30702,PD_14144,PD_50587,PD_44681,PD_30816,PD_52170,PD_22683,PD_39668,PD_30802,PD_13969,PD_18691,PD_55451,PD_30817,PD_49141,PD_12388,PD_1357,PD_3604,PD_30282,PD_21500,PD_17422,PD_16728,PD_38717,PD_29666,PD_60656,PD_2757,PD_44682,PD_44684,PD_39667,PD_1356,PD_39665,PD_50360,PD_49140,PD_57117,PD_11587,PD_14138,PD_30818,PD_22886,PD_46310,PD_47711,PD_46212,PD_51233,PD_49142,PD_14137,PD_17421,PD_28530,PD_11013,PD_53189,PD_11275,PD_21486,PD_11782,PD_3602,PD_14136,PD_52099,PD_44683,PD_58152,PD_21586,PD_7017,PD_3603,PD_29563,PD_14148,PD_39666,PD_46299,PD_52154,PD_31799,PD_31800,PD_50219,PD_39351,PD_39663,PD_39664,PD_35273,PD_53484,PD_51113,PD_17426,PD_26890,PD_22133,PD_17891,PD_50357,PD_17424,PD_58168,PD_52185,PD_17420,PD_28509,PD_50220,PD_52183,PD_43170,PD_46298,PD_28531,PD_30870,PD_7548,PD_22684,PD_21466,PD_29561,PD_41942,PD_21467,PD_14147,PD_17417,PD_7546,PD_56196,PD_17892,PD_17893,PD_41108,PD_48916,PD_43145,PD_1377,PD_17895,PD_41944,PD_1350,PD_35276,PD_36033,PD_52169,PD_21603,PD_50671,PD_22137,PD_22682,PD_21604,PD_43144,PD_34735,PD_15054,PD_35272,PD_49533,PD_52186,PD_18865,PD_43169,PD_30803,PD_10002,PD_21656,PD_50361,PD_22104,PD_53973,PD_50757,PD_3457,PD_7016,PD_49218,PD_8904,PD_50901,PD_21588,PD_16730,PD_53034,PD_7549,PD_34358,PD_39414,PD_9426,PD_55043,PD_3793,PD_18449,PD_19836,PD_21196,PD_21587,PD_20105,PD_21468,PD_17890,PD_47058,PD_17418,PD_17888,PD_28110,PD_18503,PD_21602,PD_17894,PD_53869,PD_50359,PD_21197,PD_46297,PD_22136,PD_35275,PD_37926,PD_50356,PD_17416,PD_43143,PD_11385,PD_27406,PD_17415,PD_17423,PD_17414,PD_3605,PD_18856,PD_29705,PD_17254,PD_10009,PD_10001,PD_11348,PD_10010,PD_3607,PD_3606,PD_2639,PD_10008,PD_6791,PD_2896,PD_2897,PD_2564,PD_8554,PD_41107,PD_17411,PD_17412,PD_51306,PD_17889,PD_17410,PD_34734,PD_11252,PD_35274,PD_17413,NOVAS_ATIVACOES_CLIENTES,FUNCIONARIOS_DIAS,NOVOS_CLIENTES,NUM_VENDEDOR
2017-09-06,21,9,3,0.0,0,0.0,731.5,0,0.0,0,0.0,0.0,282.0,0,0.0,0.0,0.0,190.0,0.0,0,50,0,0,0,0,0.0,54.0,0,0,0,300.0,0,0.0,0.0,0,0.0,0,0,170.0,0.0,0,0,0,0,0.0,490,1064.0,0,0.0,0.0,530.0,0,105,0,0,0,0,0,0.0,0.0,0,0,40,180,495.0,0.0,0,0.0,770.0,496.8,420,0.0,350,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,4728,0,0,0,0.0,100,0.0,1281.0,0,0,105.0,6443.26,0,0,1842.0,0.0,0,0.0,0.0,0,2220,440.0,2262.0,1908,0,3870,0,0,0.0,720,0,0,0.0,2980,0.0,0.0,0,4020,400,6548.4,0,0,0,0.0,600,0,0.0,2424,0.0,4180.0,0,5760,24,252.0,1960.0,0,0.0,0.0,1056.0,848.0,0.0,0,0,0.0,0,0,0.0,940.0,0.0,0.0,0,4569,6984,3200.0,2040,2484.0,0,1830.0,0.0,0,0,0,0,0,0.0,3420,0,0,0,0,1320.0,0,0.0,4460,8394.0,3795.0,0,0.0,0,4920.0,2923,0.0,12000,740.0,3576,0,4680.0,4896,0.0,0,0,4296,23670,0,5825,8119.2,0.0,0,0,0,0,2080,0,0.0,0.0,10580.0,10560.0,18635.23,8124,52008,13400.0,17500,0,0.0,31660,19371.85,32280.93,0,36720,0.0,0,4080,235609.0,789520,201200.0,96540.0,47960.0,0,12696,28900.0,0,0,19152,19020.0,0,9773.0,0,181
2017-09-07,21,9,4,0.0,0,0.0,126.5,0,0.0,0,0.0,0.0,18.0,0,0.0,0.0,0.0,70.0,0.0,0,180,0,0,0,0,0.0,12.0,0,0,0,300.0,0,0.0,0.0,0,0.0,0,0,620.0,0.0,0,0,0,0,0.0,800,240.8,0,0.0,0.0,0.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,320,1001.0,0.0,0,0.0,450.0,828.0,70,0.0,140,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,720,0,0,0,0.0,0,0.0,1008.0,0,0,165.0,0.0,0,0,60.0,0.0,0,0.0,0.0,0,1512,490.0,114.0,612,0,1890,0,0,0.0,168,0,0,0.0,180,0.0,0.0,0,1780,0,1632.0,0,0,0,0.0,360,0,0.0,108,0.0,380.0,0,5220,0,324.0,1380.0,0,0.0,0.0,336.0,1008.0,0.0,0,0,0.0,0,0,0.0,340.0,0.0,0.0,0,0,1740,1460.0,220,1140.0,0,720.0,0.0,0,0,0,0,0,0.0,140,0,0,0,0,120.0,0,0.0,1400,2604.0,2145.0,0,0.0,0,2560.0,0,0.0,0,1860.0,2004,0,56480.0,2772,0.0,0,0,1404,6570,0,0,1224.0,0.0,0,0,0,0,300,0,0.0,0.0,1380.0,1100.0,0.0,1356,0,3780.0,0,0,0.0,0,0.0,0.0,20360,0,0.0,127072,154643,30643.0,0,93158.0,32700.0,17160.0,0,3540,15100.0,0,0,3804,5440.0,26,9775.0,31,181
2017-09-08,21,9,5,0.0,0,0.0,143.0,0,0.0,0,0.0,0.0,78.0,0,0.0,0.0,0.0,70.0,0.0,0,80,0,0,0,0,0.0,0.0,0,0,0,120.0,0,0.0,0.0,0,0.0,0,0,150.0,0.0,0,0,0,0,0.0,300,319.2,0,0.0,0.0,100.0,0,105,0,0,0,0,0,0.0,0.0,0,0,0,120,616.0,0.0,0,0.0,460.0,763.2,250,0.0,240,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1296,0,0,0,0.0,0,0.0,1484.0,0,0,90.0,0.0,0,0,618.0,0.0,0,0.0,0.0,0,828,290.0,732.0,972,12760,1944,0,0,0.0,492,0,0,0.0,2000,0.0,0.0,0,2800,360,6752.4,0,0,0,0.0,504,0,0.0,1404,0.0,4080.0,0,3780,0,324.0,660.0,0,0.0,0.0,48.0,936.0,0.0,0,0,46250.0,0,0,0.0,0.0,0.0,0.0,0,789,3216,4110.0,3580,2304.0,0,2010.0,0.0,0,0,0,0,0,0.0,820,0,0,0,0,420.0,430500,0.0,2380,5412.0,1935.0,0,0.0,0,2140.0,7180,0.0,0,980.0,3492,0,11220.0,3072,0.0,0,0,3216,26298,0,5791,5508.0,0.0,0,0,0,0,18920,0,0.0,0.0,15120.0,11840.0,5965.02,8640,130020,4680.0,26880,582722,0.0,31270,28139.43,26502.93,101343,52610,0.0,84472,85188,168912.0,825160,182640.0,68640.0,48320.0,0,9828,26760.0,81000,24000,21600,23800.0,47,9783.0,34,181
2017-09-09,22,9,6,0.0,0,0.0,154.0,0,0.0,0,0.0,0.0,102.0,0,0.0,0.0,0.0,70.0,0.0,0,120,0,0,0,0,0.0,0.0,0,0,0,160.0,0,0.0,0.0,0,0.0,0,0,160.0,0.0,0,0,0,0,0.0,190,285.6,0,0.0,0.0,30.0,0,75,0,0,0,0,0,0.0,0.0,0,0,0,140,1694.0,0.0,0,0.0,980.0,1353.6,180,0.0,420,0,0,0.0,0,0,0,0,0.0,0,0,6720,0.0,0.0,0,0.0,0.0,1716,0,0,0,0.0,0,0.0,1960.0,0,0,195.0,0.0,0,0,432.0,0.0,0,0.0,0.0,0,2340,360.0,456.0,1476,0,2718,0,0,0.0,1236,0,0,0.0,1720,0.0,0.0,0,9300,6960,3427.2,0,0,0,0.0,1008,0,0.0,1248,0.0,5420.0,0,7344,0,648.0,2720.0,0,0.0,0.0,708.0,1416.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,4557,3168,2630.0,5100,2700.0,0,2460.0,0.0,0,0,0,0,0,0.0,1000,0,0,0,0,1380.0,0,0.0,5160,4926.0,3600.0,0,0.0,0,6440.0,3281,0.0,0,2740.0,4332,0,0.0,6264,0.0,0,0,5412,16182,0,4509,12015.6,0.0,0,0,0,0,52100,0,0.0,0.0,13480.0,6260.0,23582.47,7248,0,9900.0,17940,0,0.0,30080,13932.61,18778.66,113924,34150,0.0,78207,109407,142949.0,759770,191380.0,95160.0,55280.0,0,16308,31320.0,0,0,10668,15260.0,56,9793.0,34,181
2017-09-10,23,9,7,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,52022.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,57,9793.0,35,181
2017-09-11,22,9,1,0.0,0,0.0,154.0,0,0.0,0,0.0,0.0,288.0,0,0.0,0.0,0.0,120.0,0.0,0,10,0,0,0,0,0.0,0.0,0,0,0,270.0,0,3390.0,0.0,0,0.0,0,0,150.0,0.0,0,0,0,0,0.0,430,565.6,0,0.0,0.0,60.0,0,255,0,0,0,0,0,0.0,0.0,0,0,0,220,616.0,0.0,0,0.0,290.0,489.6,350,0.0,380,6996,0,0.0,0,0,0,0,0.0,0,0,5560,0.0,0.0,0,0.0,0.0,948,0,0,0,0.0,0,0.0,1645.0,0,0,345.0,0.0,0,0,2082.0,0.0,0,0.0,0.0,0,732,1090.0,1488.0,1080,0,3636,0,0,0.0,84,0,0,0.0,1420,0.0,0.0,0,1280,400,4222.8,0,0,0,0.0,1308,0,0.0,1476,0.0,3440.0,0,4140,0,228.0,840.0,0,0.0,0.0,6216.0,1424.0,0.0,0,0,9994.0,0,0,0.0,0.0,0.0,0.0,0,5357,4824,4710.0,7240,1920.0,0,1425.0,4400.0,0,0,0,0,0,0.0,1320,0,0,0,0,700.0,0,0.0,2860,7950.0,2655.0,0,0.0,26992,3280.0,2046,0.0,0,840.0,2604,0,720.0,3792,0.0,0,0,12240,13554,81000,2912,33945.6,0.0,0,0,46995,0,8960,26900,0.0,0.0,22800.0,8380.0,28466.9,5868,26004,7620.0,19820,164531,0.0,41470,15551.33,21031.73,91987,50380,0.0,109441,85218,209903.0,869710,117120.0,56580.0,18400.0,0,34044,22220.0,0,144000,25152,20100.0,33,9797.0,38,181
2017-09-12,22,9,2,0.0,0,0.0,291.5,0,0.0,0,0.0,0.0,636.0,0,0.0,0.0,0.0,200.0,0.0,0,330,0,0,0,0,0.0,0.0,0,0,0,360.0,0,0.0,0.0,0,0.0,0,0,360.0,0.0,0,0,0,0,0.0,530,627.2,0,0.0,0.0,272.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,280,2244.0,0.0,0,0.0,1550.0,1972.8,470,0.0,670,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,2640,0,0,0,0.0,0,0.0,3066.0,0,0,525.0,0.0,0,0,936.0,0.0,0,0.0,0.0,0,3364,2360.0,1213.2,1980,0,3654,0,0,0.0,720,0,0,0.0,2180,0.0,0.0,0,6200,80,25500.0,0,0,0,0.0,1440,0,0.0,1716,0.0,7040.0,0,10944,0,984.0,3360.0,0,0.0,0.0,1564.0,2777.6,0.0,0,0,60088.0,0,0,0.0,1800.0,0.0,0.0,0,901,7104,5630.0,4800,3732.0,0,2580.0,0.0,0,27000,0,0,0,0.0,420,0,0,0,0,1000.0,0,0.0,5500,8016.0,5265.0,0,0.0,0,7500.0,502,0.0,0,1940.0,8808,0,20140.0,6552,0.0,0,0,8472,28314,0,3750,17401.2,0.0,0,0,0,0,15740,0,0.0,3080.0,22160.0,7340.0,15905.67,11580,0,13300.0,20300,0,0.0,39070,5899.1,21735.99,105021,32470,0.0,88756,45207,190736.4,813840,193460.0,99120.0,83040.0,0,25740,37860.0,0,0,20836,26440.0,37,9805.0,0,181
2017-09-13,21,9,3,0.0,0,0.0,143.5,0,0.0,0,0.0,0.0,246.3,0,0.0,0.0,0.0,240.0,0.0,0,160,0,0,0,0,0.0,42.0,0,0,0,310.0,0,0.0,0.0,0,0.0,0,0,280.0,0.0,0,0,0,0,0.0,420,353.2,0,16180.0,0.0,90.0,0,75,0,0,0,0,0,0.0,0.0,0,0,0,700,627.0,0.0,0,0.0,830.0,799.2,270,0.0,280,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,2004,0,0,0,0.0,0,0.0,1281.0,0,0,75.0,0.0,0,0,1068.3,0.0,0,0.0,0.0,0,2089,190.0,846.3,1152,0,4950,0,0,0.0,960,0,0,0.0,2000,0.0,0.0,0,5760,1100,367.2,0,0,0,0.0,804,0,0.0,912,10040.0,12420.0,0,6390,12,432.0,1300.0,0,0.0,0.0,324.0,1352.4,0.0,0,0,87695.0,0,0,0.0,80.0,0.0,0.0,0,5830,3048,3980.0,3560,2820.0,0,1650.0,0.0,0,0,0,0,0,0.0,1060,0,0,0,0,1500.0,0,0.0,3960,4782.0,4065.0,0,0.0,0,2640.0,2550,0.0,0,1080.0,3216,0,0.0,5952,0.0,0,0,7164,14040,0,2403,8833.2,0.0,0,0,0,0,8920,0,0.0,0.0,32020.0,5960.0,17952.29,16632,0,10240.0,18850,7760,0.0,47390,18972.03,18082.86,63953,34130,0.0,79290,132384,210725.0,703780,185160.0,61260.0,49780.0,0,39540,20560.0,0,72000,10777,16960.0,0,9810.0,0,181
2017-09-14,20,9,4,0.0,0,0.0,506.0,0,0.0,0,0.0,0.0,258.0,0,0.0,0.0,0.0,360.0,552.0,0,490,0,0,0,0,0.0,288.0,0,0,0,190.0,0,0.0,0.0,0,0.0,0,0,1040.0,0.0,0,0,0,0,0.0,450,1086.4,0,6155.0,0.0,240.0,0,255,0,0,0,0,0,0.0,0.0,0,0,0,400,4697.0,0.0,0,0.0,1340.0,1944.0,280,0.0,390,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,5172,0,0,0,0.0,0,0.0,4004.0,0,0,405.0,0.0,0,0,1398.0,0.0,0,0.0,0.0,0,2556,970.0,1290.0,1644,0,4806,0,0,0.0,72,0,0,0.0,2140,0.0,0.0,0,5300,580,204.0,0,0,0,0.0,1140,0,0.0,60,0.0,4360.0,0,11970,36,1200.0,380.0,0,0.0,0.0,0.0,2248.0,0.0,0,0,13684.0,0,0,0.0,160.0,0.0,0.0,0,2633,8760,9060.0,3900,2712.0,0,3060.0,0.0,27000,0,0,0,0,0.0,800,0,0,0,0,980.0,0,0.0,3940,5868.0,5655.0,0,0.0,26064,4820.0,5122,0.0,0,2480.0,4044,0,1120.0,6156,0.0,0,0,6264,23652,0,6680,11709.6,0.0,0,0,27000,0,43120,29170,0.0,0.0,19480.0,14980.0,18806.05,11652,0,12800.0,20030,360,0.0,65620,43148.21,34806.35,30828,48270,0.0,112103,139769,219045.0,806230,207200.0,111340.0,74440.0,0,52596,44240.0,27000,0,21048,34640.0,21,9813.0,27,184
2017-09-15,20,9,5,0.0,0,0.0,121.0,0,0.0,0,0.0,0.0,96.3,0,0.0,0.0,0.0,10.0,0.0,0,70,0,0,0,0,0.0,630.0,0,0,0,110.0,0,0.0,0.0,0,0.0,0,0,60.0,0.0,0,0,0,0,0.0,190,198.4,0,0.0,0.0,473.0,0,60,0,0,0,0,0,0.0,0.0,0,0,0,120,420.5,0.0,0,0.0,300.0,288.0,190,0.0,130,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,2832,0,0,0,0.0,0,0.0,1326.5,63500,0,15.0,0.0,0,0,996.0,0.0,0,0.0,0.0,0,834,440.0,1309.8,528,14620,1458,0,0,0.0,312,0,0,0.0,460,0.0,0.0,0,1740,520,102.0,0,0,0,0.0,384,0,0.0,552,0.0,3100.0,0,4500,48,25.0,360.0,0,0.0,0.0,834.0,594.4,0.0,0,0,0.0,0,0,0.0,700.0,0.0,0.0,0,2215,3072,3310.0,2600,828.0,0,1005.0,0.0,27000,27000,0,0,0,1333641.0,1740,309660,0,0,0,380.0,0,0.0,1980,5856.0,2565.0,0,0.0,0,1740.0,1563,0.0,0,460.0,2232,0,10060.0,2856,0.0,0,0,1596,18414,27000,4297,6630.0,0.0,0,0,27000,0,2060,0,0.0,0.0,14560.0,9520.0,17575.49,8376,52008,4760.0,20070,0,0.0,35730,17746.66,27199.9,21731,35000,0.0,137797,111331,162164.0,817090,165440.0,71180.0,36360.0,0,44532,24760.0,54000,24000,9018,22860.0,42,9820.0,21,184
2017-09-16,21,9,6,0.0,0,0.0,176.0,0,0.0,0,0.0,0.0,42.0,0,0.0,0.0,0.0,60.0,0.0,0,150,0,0,0,0,0.0,606.0,0,0,0,130.0,0,0.0,0.0,0,0.0,0,0,80.0,0.0,0,0,0,0,0.0,130,296.8,0,0.0,0.0,190.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,520,1628.0,0.0,0,0.0,1420.0,1562.4,250,0.0,320,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,2064,0,0,0,0.0,0,0.0,1862.0,0,0,510.0,0.0,0,0,570.0,0.0,0,0.0,0.0,0,2796,380.0,552.0,1596,0,3096,0,0,0.0,1272,0,0,0.0,1780,0.0,0.0,0,6200,280,0.0,0,0,0,0.0,600,0,0.0,1260,0.0,1860.0,0,7362,12,600.0,2920.0,0,0.0,0.0,396.0,1344.0,0.0,0,0,0.0,0,0,0.0,2200.0,0.0,0.0,0,1667,5220,2760.0,3000,1956.0,0,1785.0,0.0,0,0,0,0,0,0.0,1500,20470,0,0,0,2580.0,0,0.0,7160,4596.0,3750.0,0,0.0,0,5640.0,7697,0.0,0,2240.0,5148,0,120.0,6660,0.0,0,0,5256,14562,0,9729,8935.2,0.0,0,0,0,0,9300,0,0.0,0.0,7940.0,5700.0,7276.17,22872,0,8660.0,19030,0,0.0,23510,31753.69,28408.73,81601,35370,0.0,138254,77495,196164.0,753110,203900.0,96480.0,79120.0,0,26592,31900.0,0,0,8784,17540.0,35,9821.0,28,186
2017-09-17,22,9,7,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,36180.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,4240,0,0.0,0,4590,17620.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,9821.0,34,186
2017-09-18,22,9,1,0.0,0,0.0,83.7,0,0.0,0,0.0,0.0,150.6,0,0.0,0.0,0.0,104.0,0.0,0,134,0,0,0,0,0.0,708.3,1020,0,0,514.0,0,0.0,0.0,0,0.0,0,0,204.0,0.0,0,0,0,0,0.0,484,768.0,0,2206.0,0.0,260.5,0,195,0,0,0,0,0,0.0,0.0,0,0,0,120,429.8,0.0,0,0.0,255.0,370.8,372,0.0,451,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,360,0,0,0,0.0,4620,0.0,1578.5,5360,0,60.0,0.0,0,0,1170.6,0.0,0,0.0,0.0,0,708,462.0,1218.6,972,0,1350,0,0,0.0,468,0,0,0.0,2680,0.0,0.0,0,4520,1260,20.4,0,0,0,0.0,672,0,0.0,1776,0.0,1920.0,0,4413,12,192.0,1360.0,0,0.0,0.0,2172.0,464.8,0.0,0,0,35444.0,0,0,0.0,1360.0,0.0,0.0,0,698,3384,1834.0,3660,1092.0,0,1110.0,4580.0,0,0,0,0,0,23700.0,3020,21300,0,27000,0,240.0,0,0.0,4140,10392.2,3090.0,0,0.0,0,3780.0,6257,0.0,0,1160.0,3732,0,20.0,3708,0.0,0,0,2292,10818,27000,6242,8608.8,0.0,0,0,27000,0,20260,26940,27000.0,0.0,5700.0,7780.0,4026.15,27660,0,7080.0,18660,0,0.0,60820,30377.46,21686.06,58522,49040,0.0,73904,151015,291190.0,856970,104700.0,47700.0,43540.0,0,15444,22940.0,0,169800,28656,16400.0,35,9822.0,20,186
2017-09-19,22,9,2,0.0,0,0.0,242.0,0,0.0,0,0.0,0.0,264.0,0,0.0,0.0,0.0,530.0,0.0,0,230,0,0,0,0,0.0,174.0,0,0,0,270.0,0,0.0,0.0,0,0.0,0,0,320.0,0.0,0,0,0,0,0.0,550,627.2,0,0.0,0.0,130.0,0,240,0,0,0,0,0,0.0,0.0,0,0,0,160,3223.0,0.0,0,0.0,1010.0,1742.4,500,0.0,570,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,2772,0,0,0,11258.12,320,0.0,1981.0,0,0,465.0,0.0,0,0,1260.0,0.0,0,0.0,0.0,0,2424,4070.0,1230.0,1140,0,2088,0,0,0.0,1104,27000,0,400000.0,2760,0.0,0.0,0,4560,900,2284.8,0,0,0,0.0,1248,0,0.0,1824,0.0,2340.0,0,8478,0,864.0,2280.0,0,0.0,0.0,2244.0,1736.0,0.0,0,0,52770.0,0,0,0.0,1220.0,0.0,0.0,0,3998,4104,4130.0,7780,3156.0,0,1920.0,0.0,0,0,0,0,12000,0.0,1560,18900,0,27000,0,780.0,0,0.0,5020,4014.0,3780.0,0,0.0,0,1980.0,6325,0.0,0,1200.0,4632,0,22900.0,5556,0.0,0,0,5136,29808,27000,6388,21338.4,0.0,0,0,0,0,23300,0,54000.0,0.0,25060.0,10580.0,22593.25,14952,26004,14820.0,19660,8660,0.0,23550,29208.37,18748.89,49169,50430,0.0,126513,131195,229393.0,807400,157740.0,78040.0,79020.0,0,24228,29640.0,0,12000,11376,22180.0,34,9823.0,0,185
2017-09-20,21,9,3,0.0,0,0.0,122.5,0,0.0,0,0.0,0.0,108.3,0,0.0,0.0,0.0,60.0,0.0,0,90,780,0,0,0,0.0,186.0,520,0,0,170.0,0,4093.15,0.0,0,0.0,0,0,160.0,0.0,0,0,0,0,0.0,220,337.2,0,5092.0,0.0,280.0,0,15,0,0,0,0,0,0.0,0.0,0,0,0,320,3388.0,0.0,0,0.0,1140.0,770.4,290,0.0,340,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1584,0,0,0,4732.35,0,0.0,1358.0,11590,0,645.0,0.0,0,2020,930.3,0.0,0,0.0,0.0,0,1874,210.0,672.3,732,0,1926,0,0,0.0,1332,0,0,210000.0,1700,0.0,0.0,0,3340,2100,6385.2,0,0,0,0.0,804,0,0.0,1104,0.0,2020.0,0,4536,36,276.0,1440.0,0,0.0,0.0,1752.0,848.4,0.0,0,0,42128.0,0,0,0.0,1240.0,0.0,0.0,0,4125,3457,2210.0,1960,1908.0,0,780.0,0.0,0,0,0,0,0,19000.0,160,19180,0,0,0,800.0,0,0.0,3820,2106.0,4035.0,0,0.0,0,3660.0,4868,0.0,0,780.0,4236,0,19720.0,4032,0.0,0,0,5220,9612,0,4927,7405.2,0.0,0,0,0,0,18920,0,0.0,0.0,18060.0,6240.0,22203.44,4812,0,12040.0,35750,210000,0.0,77790,14444.68,35292.25,57025,50140,0.0,99648,128659,204853.0,866450,242240.0,57180.0,47200.0,0,25584,20060.0,0,0,9506,15960.0,0,9824.0,0,185
2017-09-21,20,9,4,0.0,0,0.0,221.0,0,0.0,0,0.0,0.0,222.0,0,0.0,0.0,0.0,140.0,0.0,0,500,0,0,0,0,0.0,174.0,0,0,0,470.0,0,0.0,0.0,0,0.0,0,0,310.0,0.0,0,2080,0,0,0.0,560,661.6,0,0.0,0.0,120.0,0,195,0,0,0,0,0,0.0,0.0,0,0,0,320,1380.0,0.0,0,0.0,1335.0,1656.0,470,0.0,470,9984,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1656,0,0,0,3743.15,0,0.0,2667.0,0,0,300.0,0.0,0,0,690.0,0.0,0,0.0,0.0,0,2712,940.0,786.0,2556,0,2700,0,0,0.0,708,0,0,0.0,2500,100.0,0.0,0,5800,40,1836.0,0,0,0,0.0,996,0,0.0,1668,0.0,1600.0,0,9180,312,1020.0,2700.0,0,0.0,0.0,1356.0,1544.8,0.0,0,0,69505.6,0,0,0.0,1820.0,0.0,0.0,0,2769,6588,4004.0,2640,2448.0,0,3660.0,0.0,0,0,0,0,0,57000.0,1680,20540,0,0,0,780.0,0,0.0,4060,5466.0,3900.0,0,0.0,0,5980.0,6558,0.0,0,2640.0,756,0,5440.0,6900,0.0,0,0,6792,22050,21990,2058,10567.2,0.0,0,0,21990,0,4460,0,0.0,0.0,7340.0,14260.0,11809.37,12360,0,6920.0,14160,109996,0.0,50950,41269.05,14722.15,85701,48770,0.0,104489,90940,136017.0,795700,304640.0,108900.0,75100.0,0,17520,50520.0,0,0,26892,28640.0,39,9833.0,37,185
